Track ID,Area ID,Race Date,Race Year,Race Month,Race day,Race No,Horse Name,Horse Reference No,Jockey,Jockey ID,Trainer,Trainer ID,Owner,Owner ID,Sire,Dam,Dam Sire,Breeder,PP,Age,Sex,Med,Weight,ML Odds,Claim
SUN,USA,"March 13, 2025",2025,3,13,5,Danjerus Storm (NM),10785095,J   Bobroff,149210,T   Gutierrez,242418,Cesar Mendoza,2109671,Attila's Storm,Very Thankful,McCann's Mojave,Cloyd R. Easton,8,5,G,,124,20/1,"$7,500"
RP,USA,"March 13, 2025",2025,3,13,7,Linda Cartel (OK),11239894,R   Cruz,168313,J R Ruiz,971283,Gary Vaughan,1309842,Coronado Cartel,Lady Joy,Real Visions,Gary Vaughan,1,3,F,L,124,5/1,
TP,USA,"March 13, 2025",2025,3,13,1,Stupendous (KY),10577939,E A Roman,160005,D   Riley,965862,Carter Riley,2029259,California Chrome,Just Fabulous,Include,"International Equities Holding, Inc.",1,6,M,L,125,12/1,"$7,500"
TP,USA,"March 13, 2025",2025,3,13,1,Cumberland Falls (KY),10798066,S   Doyle,133645,G   Begley,28937,Cordis A. Brown,1003955,Tapwrit,Moonbow,Distorted Humor,Millennium Farms,2,5,M,L,125,7/2,"$7,500"
MVR,USA,"March 13, 2025",2025,3,13,8,Who Can't Wait (OH),10888917,F   Salazar Becerra,159338,I   Vazquez,196512,Karl Green,2186650,Indian Express,Who On First,Dance Brightly,Daniel W. Myers,5,5,G,L,124,9/2,
TUP,USA,"March 13, 2025",2025,3,13,3,Lotsa Lace (AZ),10615885,L A Valenzuela,163653,S R Denning,268476,Susan R. Denning,1756039,Lotsa Mischief,Canonita,Skimming,Susan Denning,1,6,M,L,122,5/1,"$35,000"
RP,USA,"March 13, 2025",2025,3,13,7,Cheap Lil Pyc (OK),11283959,G R Valles Jr.,158864,R A Enlow,44221,Chad Enlow,1845878,Little Pyc,Cheapy,Desirio,"Enlow, Chad",2,4,F,L,126,20/1,
SUN,USA,"March 13, 2025",2025,3,13,5,Shame On Sam (NM),10897536,"A J Juarez, Jr.",58145,C T Lambert,955879,"Western Livestock, LLC. (Raylene Rohrbaugh et al)",1305880,Shame On Charlie,Patches of Speed,Accelerator,Mark Durio,9,5,G,L,124,15/1,"$7,500"
TUP,USA,"March 13, 2025",2025,3,13,3,Rocky Bay Rae (WA),10989387,I D Enriquez,563,F   Lucarelli,24155,"Frank Lucarelli, Frank Enterante and Jack W. Porter",2357591,Giacomo,Finding More,Trickey Trevor,Mr. & Mrs. Frederick L. Pabst,2,4,F,L,122,3/1,"$25,000"
TP,USA,"March 13, 2025",2025,3,13,1,Mariposa de Pista (KY),11148338,A   Calleja,170382,M E Pinzon,220583,Juan Luis Hernandez,2338879,Daredevil,Miss Unbridled Cat,Broken Vow,Sandra Sexton & Silver Fern Farm,3,3,F,L,120,12/1,"$7,500"
MVR,USA,"March 13, 2025",2025,3,13,8,War On the River (OH),10844288,Y   Aviles,170593,C   Flores,966530,Antonio Flores,1607156,Rivers Run Deep,War Play,War Image,Antonio Flores,6,5,G,L,124,15/1,
TP,USA,"March 13, 2025",2025,3,13,1,Ms Ks Dynasty (IL),11020911,W A Rodriguez,171494,C   Nocero,251412,"Salvino Racing, LLC (Donald E. Salvino)",3131112,Temple City,Grabit,Tapit,Arthur A. Coontz,4,4,F,,125,20/1,"$7,500"
TUP,USA,"March 13, 2025",2025,3,13,3,Lucky Burglar (AZ),11013651,A   Morales,164274,S   Campo,282542,John J. Campo III,1280868,Cat Burglar,Irish Luck,Lemon Drop Kid,"Harry Keshian, Cheryl Keshian & PaulGirdner",3,4,F,L,122,4/1,
MVR,USA,"March 13, 2025",2025,3,13,8,Moonshine Joe (OH),10960427,V P Rodriguez,2956336,J S Radosevich,1510,"JSR Stables, Inc.",1500884,Global Power,Moonshine Promise,Will He Shine,Shelly Radosevich,7,4,G,L,124,8/1,
RP,USA,"March 13, 2025",2025,3,13,7,Frionas Turnpike (OK),11425872,R   Vega,168894,M   Whitekiller,38552,Apple R Racing (Timothy Reid),2025852,Painted Turnpike,Princess Friona,Ausual Suspect,"Hawk, Bryan",3,3,F,L,124,9/2,
TP,USA,"March 13, 2025",2025,3,13,1,Frosty Tale (KY),10977818,C   Barbosa,172510,G   Garcia,252707,"Southwest Racing Stables, Inc. (Genaro Garcia) and Triple V Racing, LLC (Brandon Valentini)",2288710,Frosted,Yoo Dre,Giant's Causeway,Baoma Corp,5,4,F,L,125,8/1,"$7,500"
SUN,USA,"March 13, 2025",2025,3,13,6,Right in Front (KY),10965099,F   Amparan,160906,"M   Valdez-Cabral, Jr.",966575,"Alfred Alvarado and Martin M. Valdez-Cabral, Jr.",2239617,Coal Front,Our Eleanor,Successful Appeal,"Parkway Farm, Inc.",1,4,G,L,124,7/2,"$10,000"
RP,USA,"March 13, 2025",2025,3,13,7,Sw Ares (OK),11292253,"J A Mares, Jr.",168775,Z N Rios,945046,Francisco Rene Villarreal,1002871,Awesome Chrome,Snowbound Lady Bug,Snowbound,"Wingfield, Sherry A",4,4,C,L,126,20/1,
TUP,USA,"March 13, 2025",2025,3,13,3,Stormylux (CA),11082651,M   Americano,173338,K   Kemper,245317,"Alvarez Racing Stables, LLC",2187580,Sir Prancealot (IRE),Tiz Goldilux,Tizdejavu,Regan Wright & Easterbrook LivestockManagement,4,4,F,L,1175,6/1,
RP,USA,"March 13, 2025",2025,3,13,7,El Gran Martino (OK),11443536,M   Delgado,152142,D   Keener,46030,Jimmy Maddux,1250775,Painted Turnpike,Martinis N Bikinis,Red Storm Cat,"Kelly, J Garvan/j Lloyd Yother",5,3,G,L,124,4/1,
SUN,USA,"March 13, 2025",2025,3,13,6,John John (NM),10951377,L   Negron,137241,C T Lambert,955879,Margaret Griego,1922974,James Street,Jackie K,Curlin,Mr. & Mrs. Margaret & Andy Griego,2,4,G,L,124,5/2,"$10,000"
MVR,USA,"March 13, 2025",2025,3,13,9,Sol of Vaquero (OH),10701265,K   Gonzalez,152731,A L Campbell,243108,Campbell's Thoroughbreds LLC,2221493,Vaquero,She's So Happy,Your Abc's,Anthony Campbell,1,6,G,L,124,20/1,
TP,USA,"March 13, 2025",2025,3,13,1,Temporarilyforever (KY),10957587,G   Lagunes,113491,E   Fernandez,266117,"Hillburn Racing Stable, LLC (Joshua C. Mikesell)",2109175,Creative Cause,Waving,Street Cry (IRE,Don Alberto Corporation,6,4,F,L,127,12/1,"$7,500"
RP,USA,"March 13, 2025",2025,3,13,7,To the Wire (OK),11443533,R   Raudales,167159,D   Keener,46030,Jeff Adams,1509319,Crm Livewire,Game Show Doll,Game Patriot,"Adams, Jeff",6,3,G,L,124,6/1,
TUP,USA,"March 13, 2025",2025,3,13,3,North East Star (IRE),10863301,L R Reyes,160008,J R Evans,166076,Michael Bello LLC and Rakoczy Racing LLC,3129678,Galileo Gold (GB),Northeast Moon (IRE),Sea The Moon (GER,McCracken Farms,5,5,M,L,122,5/2,
MVR,USA,"March 13, 2025",2025,3,13,9,Soulless (OH),10815550,L R Rivera,57452,J A Radosevich,37896,Paul Woosley,1374998,Animo de Valeroso,Miss Kim,Notional,Craig Powell & Lindy Powell,2,5,G,L,124,6/1,
SUN,USA,"March 13, 2025",2025,3,13,6,Running Bear (NM),11123132,A   Arboleda,127440,M   Salazar,251435,Yarely Gutierrez and Juan Fierro,2357554,Attila's Storm,Bonnie Bear,Gone West,Dee Mooring,3,3,G,,121,15/1,"$15,000"
TUP,USA,"March 13, 2025",2025,3,13,3,Veronica's Delight (KY),10954064,C   Montalvo,74443,W   Rarick,258862,George Todaro,738098,Klimt,That's Why,Harlan's Holiday,"T/C Stable, LLC",6,4,F,L,122,4/1,
RP,USA,"March 13, 2025",2025,3,13,7,Valiant Anthem (OK),11455746,C   Wainscott,132427,J R Ruiz,971283,Sonja Berry and John M. McGraw,2302546,Jess Being Valiant,Waka Waka,Furrtreeous,Sonja Berry,7,3,G,L,124,10/1,
SUN,USA,"March 13, 2025",2025,3,13,6,Stella Boy (CA),10794252,T J Hebert,852,L   Baldwin,11858,John Daniel Ainsworth,2209681,Tiz a Minister,Notte Stellata,Time to Get Even,"SAYJAY Racing, LLC & Kurt Rexius",4,5,G,,124,9/2,"$10,000"
RP,USA,"March 13, 2025",2025,3,13,7,Shadowing Pt (OK),11425851,F   Calderon,145534,M   Whitekiller,38552,Bryan L. Hawk,1644435,Painted Turnpike,Sadies Shadow,Judys Lineage,"Bowlan, Charles J ""chuck""",8,3,G,L,124,3/1,
TP,USA,"March 13, 2025",2025,3,13,1,Scarlet Red Sky (CA),11101818,I   Moncada,174079,"T   Drury, Jr.",488,Deerfield Farm Racing (David Osborne and Loren Hebel-Osborne),1832171,Majestic Harbor,Floating Sky,Malibu Moon,Deerfield Farm Inc.,7,3,F,L,1135,3/1,"$7,500"
RP,USA,"March 13, 2025",2025,3,13,7,Mh Cold Nights (OK),11463412,J D Brooks,233,K   Willis,237914,Mary L. Hainline,1892992,The Marfa Lights,Personal Ensign,Country Quick Dash,"Hainline, Mary L",9,3,F,L,124,10/1,
TP,USA,"March 13, 2025",2025,3,13,1,Camp Akeela (NY),10785971,A   Serpa,134095,K   Wittek,263139,Joel Politi,1550619,Laoban,Tree Chopper,Woodman,Sequel Stallions New York LLC,8,5,M,L,125,8/1,"$7,500"
MVR,USA,"March 13, 2025",2025,3,13,9,Guess Again (OH),10982058,E   Barbaran,145572,T E Hamm,114453,Winblaze LLC,2245346,National Flag,Pankhurst,Artie Schiller,"WinBlaze, LLC",3,4,G,L,124,2/1,
RP,USA,"March 13, 2025",2025,3,13,7,Gangster Grip (OK),11425886,A   Rivera,167118,R R Read,165454,Michael Read,1362855,Kvn Corona,Easy On the Grip,Easy On Cash,"Howard, James & Wendy",10,3,G,L,124,15/1,
TP,USA,"March 13, 2025",2025,3,13,1,Here's Gracie (KY),10947595,L   Machado,157341,B   Delong,946182,Gus Pesaturo and Kevin J. Joy,2294799,Goldencents,Mony'slittlegracie,Alphabet Soup,Elizabeth B. Barr,9,4,F,L,125,6/1,"$7,500"
SUN,USA,"March 13, 2025",2025,3,13,6,Time Travelin (AR),11187137,C   Ramos,168758,S   Armstrong,229122,Bob Matney,2192115,Euroears,Always a Champ,Champali,Renee K. Wilson,5,4,G,L,124,8/1,"$10,000"
MVR,USA,"March 13, 2025",2025,3,13,9,Fort Grande (OH),10990031,J S Toledo,165827,E   Szczepanski,952326,Rachael Maddox and Emily Szczepanski,2351224,Fort Larned,Rain Forest,Exchange Rate,Jon Matthew Engstrom,4,4,G,L,124,8/1,
SUN,USA,"March 13, 2025",2025,3,13,6,Nogal Canyon (NM),10619329,J   Bobroff,149210,J A Hernandez,163086,Lucio Vasquez,2026901,Marking,Ambers Pride,Desert God,Fred Alexander & Linda Alexander,6,6,G,,124,15/1,"$15,000"
TUP,USA,"March 13, 2025",2025,3,13,4,Whole Lotta Gold (AZ),11465912,K   McGregor,173583,"L D Scott, Jr.",190283,Connor Scott,2337431,Lotsa Mischief,Bandolera's Gold,Mutadda,AZ Sunset Racing,1,4,F,L,124,15/1,"$4,500"
TP,USA,"March 13, 2025",2025,3,13,1,Fancy Prance (KY),10901468,C   Roman,142402,B   Pittman,951368,Shelly and Dale Buskill,2184637,Commissioner,Bosserette,Street Boss,"Paradise Stables, Llc",10,5,M,L,125,30/1,"$7,500"
SUN,USA,"March 13, 2025",2025,3,13,6,Rundoft (WA),10962215,J M Vazquez,167371,A   Chavez,271737,Arturo Chavez,1594463,Hard Spun,Gracious Me,Into Mischief,Todd Hansen & Shawn Hansen,7,4,G,L,124,5/1,"$10,000"
TUP,USA,"March 13, 2025",2025,3,13,4,Lotsa Girl (AZ),10980981,H   Hernandez,155333,R K Owens,5415,Kevin R. Owens,741207,Lotsa Mischief,Let the Girl Go,Rocky Bar,Kevin Rice Owens,2,4,F,L,124,5/1,"$4,500"
SUN,USA,"March 13, 2025",2025,3,13,6,Nesara (NM),10977915,F   Valdez,57433,G W Cross,13793,Derrick W. Jenkins,1216332,Mr. Trieste,Victoria Shines,Bring the Heat,Derrick W. Jenkins,8,4,G,L,124,8/1,"$15,000"
MVR,USA,"March 13, 2025",2025,3,13,9,Dusty Billy (OH),11176927,B   Weatherly,172431,D R Bird,42435,Linda J. Carrera,2320693,Birdrun,Dusty Lily,Desert Warrior,"Strike Plate, LLC",5,3,G,,116,7/2,
SUN,USA,"March 13, 2025",2025,3,13,6,Vols (CA),11006195,A   Medellin,95638,J A Hernandez,163086,Ruben Ramirez,2328220,Lakerville,West Mid,Western Fame,John Elder & Hold Your Horses,9,4,G,L,124,10/1,"$10,000"
TP,USA,"March 13, 2025",2025,3,13,1,Retail Therapy (KY),10937718,J E Felix,602,I J Garcia,947005,Israel J. Garcia,1960603,Blame,Mistressofthenight,Midnight Lute,Greg Vorce Hall,11,4,F,L,125,12/1,"$7,500"
RP,USA,"March 13, 2025",2025,3,13,8,Hesababycry (TX),11266787,A   Silva,134656,M J Loza,266442,Lou Ann Amis,1951289,Hawkeye,Her Number,Behold a Sensation,Lou Ann Amis,1,3,G,L,124,12/1,
MVR,USA,"March 13, 2025",2025,3,13,9,John Fitzgerald (OH),11162183,L A Batista,167274,C   Sweeting,280350,Jill Sweeting,1824247,Kennedy,Smile and a Wink,Archarcharch,Raimonde Farms LTD,6,3,G,,116,5/2,
SUN,USA,"March 13, 2025",2025,3,13,7,Let Em Rip (NM),10788417,R   Jaime,73174,E   Olguin,217442,Alvaro Olguin-Romero,1919403,Fusaichi Zenon (JPN),Bella Anatola,Eskendereya,Dilly Dilly Racing,1,5,G,L,124,12/1,"$7,500"
MVR,USA,"March 13, 2025",2025,3,13,9,Drill's Boy (OH),11162161,M   Cedillo,170203,J A Romero,952453,Elias Del Val,1799384,Drill,Candys Girl (GB),Bertolini,Raimonde Farms LTD,7,3,G,,116,8/1,
RP,USA,"March 13, 2025",2025,3,13,8,Jess Corona Me (OK),11450856,C J Benn,151541,D L Meza,966076,Oscar Martinez-Linares,2025847,Corona Cartel,Jess Sass Me,Mr Jess Perry,Speed Llc,2,3,G,L,124,15/1,
TUP,USA,"March 13, 2025",2025,3,13,4,Lotsa Salita (AZ),11149062,F   Garcia,82321,R S Barraza,956920,Ramone S. Chavarria Delgado,2184838,Lotsa Mischief,Saucy Salita,E Dubai,Regan Wright,3,3,F,L,118,10/1,"$4,500"
SUN,USA,"March 13, 2025",2025,3,13,7,Three Martinis (NM),11182846,"A J Juarez, Jr.",58145,D   Cappellucci,31467,Bob Matney,2192115,Kentucky Wildcat,Tilla Cat,Attila's Storm,Robert /DelRae Driggers & Ben Ivey,2,3,G,L,121,9/2,"$7,500"
TUP,USA,"March 13, 2025",2025,3,13,4,Awesome Wildcat (AZ),11005254,A   Castellanos,172836,R   Fuentes,218345,Fuentes Racing LLC,2369186,Ministers Wild Cat,Smarty B,Smarty Jones,"Fleming Thoroughbred Farm LLC, WilliamMatthews & Filippo Santoro",4,4,F,L,124,5/2,"$4,500"
TP,USA,"March 13, 2025",2025,3,13,1,I Gotta Bolt (KY),10770445,V   Lebron,118620,J A Hancock,740,R.L. Glosson,773609,Bolt d'Oro,Broad Miss,Include,Kirk Laneve & Ashley Laneve,12,5,M,L,125,8/1,"$7,500"
RP,USA,"March 13, 2025",2025,3,13,8,Greasetheaxle (OK),11236538,A   Rivera,167118,J A Stinebaugh,29679,Louis Howard,1252655,Uncle D,Transaxle,Mr Jess Perry,Carol S Smith,3,3,G,L,124,5/1,
TUP,USA,"March 13, 2025",2025,3,13,4,La Valentina (AZ),11149069,K   Lopez,132496,K   Kemper,245317,"Alvarez Racing Stables, LLC",2187580,Lotsa Mischief,Shesagamblindevil,Awesome Gambler,"Alvarez Racing Stables, LLC",5,3,F,L,118,6/1,"$4,500"
SUN,USA,"March 13, 2025",2025,3,13,7,Comfort J Byrd (NM),10974577,F   Valdez,57433,C   Zamora,945495,"B.W. Duncan, Joe and Valerie Duncan and Chris Zamora",2240808,Comfort,Mockingjay,Broken Vow,Sam E. Stevens & Sammy L. Stevens,3,4,G,L,124,5/2,"$7,500"
RP,USA,"March 13, 2025",2025,3,13,8,Famous Cash Equity (OK),11217435,J R Ayala,155645,K   Reed,975056,"Coke L. Gage, Jr.",2081630,One Famous Eagle,America Rules,Corona Cartel,Coke L Gage Jr,4,3,C,L,124,6/1,
SUN,USA,"March 13, 2025",2025,3,13,7,Gimme Money (NM),10952883,I J Rosendo,86004,B   Barrios,965530,Kasey B. Simmons,779915,Conquest Mo Money,Strawberry Drive,Eurosilver,McKenna Thoroughbreds,4,4,G,L,124,6/1,"$7,500"
TUP,USA,"March 13, 2025",2025,3,13,4,Unarmed (AZ),11005190,M   Americano,173338,S   Campo,282542,John J. Campo III,1280868,Lotsa Mischief,Judobaby,Artie Schiller,John Campo III,6,4,F,L,1195,8/1,"$4,500"
TP,USA,"March 13, 2025",2025,3,13,1,Sweet Daydream (PA),10776992,S   Sanjur,151433,R   Labra,975542,Juan De la Cruz,2354923,Animal Kingdom,Sweet Reverie,Candy Ride (ARG,Ruis Racing LLC,13,5,M,L,125,30/1,"$7,500"
TP,USA,"March 13, 2025",2025,3,13,1,Laughing Out Loud (ON),11002230,C   Barbosa,172510,G   Esquivel,977647,Bruno Schickedanz,737934,Practical Joke,Embur's Melody,Mr. Greeley,Josham Farms Limited,14,4,F,L,125,10/1,"$7,500"
SUN,USA,"March 13, 2025",2025,3,13,7,El Ocho (NM),10943411,A   Medellin,95638,A H Dominguez,945085,Angel Hernandez-Dominguez,1834995,Next Bandit,Nomas Home,Spankey Come Home,Pablo Nevarez,5,5,G,L,124,20/1,"$7,500"
RP,USA,"March 13, 2025",2025,3,13,8,My Midnight Cowgirl (OK),11192533,R H Garcia,153255,J L Olmstead,950097,Brenda Reiswig,1749630,Flying Cowboy 123,Midnight Sunlight,Ivory James,Brenda Reiswig,5,3,F,L1,124,2/1,
TUP,USA,"March 13, 2025",2025,3,13,4,Inzaway (AZ),11005262,V P Jensen,153195,C G Dennis,243820,Clifton G. Dennis,1266676,Summer Front,Onzaway,Arch,"Flemming Thoroughbred Farm, LLC.",7,4,F,L,124,15/1,"$4,500"
RP,USA,"March 13, 2025",2025,3,13,8,Jr Pay the Man (OK),11464373,J   Pulido,154297,J   Brasseaux,5898,James Ronald Magnon,1018194,Five Bar Cartel,Why Not a Saint,Wildcat Heir,James Ronald Magnon,6,3,G,,124,15/1,
SUN,USA,"March 13, 2025",2025,3,13,7,Harrys Chance (NM),10962731,F   Amparan,160906,J D Hudson,2778,Douglas Edward Winter,2351660,Sporting Chance,I'm the Queen,Boos,Harry Bettis,6,4,G,L,124,15/1,"$7,500"
RP,USA,"March 13, 2025",2025,3,13,8,Pluto 22 (OK),11161311,"D   Alvarez, Jr.",170993,C   Alcala,973390,Angelica Brizuela,2333501,Kvn Corona,Pollitical Scorpion,Apollitical Jess,Jahree Standridge,7,3,C,L,124,9/2,
TUP,USA,"March 13, 2025",2025,3,13,4,Rocksie Hartbraker (AZ),10286863,L   Mawing,17763,J   McCartney,238989,Tawnja Elison,948925,Line of David,Jude Rocks,Rocky Bar,Tawnja Elison & Darren Carraway,8,8,M,L,124,8/5,"$4,500"
TP,USA,"March 13, 2025",2025,3,13,2,Innocent Nyght (KY),10940851,F   De La Cruz,126107,B D Michael,114422,"Twin Oaks Bloodstock, LLC (Marc Gunderson)",2263306,Nyquist,Innocent Love,Grand Slam,Ron Stolich,1,4,F,L,125,10/1,"$30,000"
RP,USA,"March 13, 2025",2025,3,13,8,Steel Ball Run (OK),11260087,F   Calderon,145534,Z   Stinebaugh,973591,Zackary Stinebaugh,2136410,Coronado Cartel,Saturdaze,First Down Dash,Reliance Ranches Llc,8,3,C,L,124,10/1,
SUN,USA,"March 13, 2025",2025,3,13,7,Spend Again (KY),10644332,E P Gomez,140260,L C Rojero,42978,Elpidio Palomares,2289334,Keen Ice,Glowing Spirit (BRZ),Crimson Tide (IRE,Randy McBride & James Pickering,7,6,G,,124,10/1,"$5,000"
TP,USA,"March 13, 2025",2025,3,13,2,Need a Bit of Luck (KY),10977015,E   Jurado,142722,J T Spicer,196552,James T. Spicer,1132566,Arrogate,Lily the Pink,Rahy,"Knowles Farm, LLC",2,4,F,L,125,30/1,"$30,000"
RP,USA,"March 13, 2025",2025,3,13,8,Can Run (OK),11161213,R   Vega,168894,M L Rodriguez,243432,Herbert Keith,1255290,Reagal Eagle,Can Only Imagine,Furrtreeous,Lisa Joneson,9,4,C,L,126,8/1,
SUN,USA,"March 13, 2025",2025,3,13,7,Lovesunfair (KY),10962828,J M Vazquez,167371,J A Hernandez,163086,Ruben Ramirez,2328220,Unified,Love Affair,Malibu Moon,Brereton C. Jones,8,4,G,,124,12/1,"$5,000"
TP,USA,"March 13, 2025",2025,3,13,2,Hi'iaka (KY),10946575,S   Doyle,133645,J   Ennis,945437,"John Ennis, Allen Greathouse, Nicholas Greathouse and Mark Arnold",2361715,Munnings,Hua Mulan,Malibu Moon,"Phalaris, LLC",3,4,F,L,125,3/1,"$30,000"
SUN,USA,"March 13, 2025",2025,3,13,7,Mickeys Trail (NM),10774649,A   Arboleda,127440,M   Salazar,251435,Yarely Gutierrez,2354244,Awesome Indian,Mickeys Last Dance,Precocity,Jay Taylor & Paulette Taylor,9,5,G,,124,10/1,"$7,500"
TP,USA,"March 13, 2025",2025,3,13,2,Mac to Moore (KY),10947364,L   Machado,157341,M J Maker,29986,"Hooties Racing, LLC (Mark Moore)",1557095,Audible,Shot Gun Pennie,Speightstown,William B. Thompson Jr.,4,4,F,L,125,9/2,"$30,000"
RP,USA,"March 13, 2025",2025,3,13,8,Jess Hips (TX),11411230,A S Martinez,175581,M D Vargas,975207,Jorge Arturo Turrubiartes,2012068,Jess Lips,Gettingchickywithit,First Down Dash,Juan Martinez,10,3,F,L1,124,20/1,
TUP,USA,"March 13, 2025",2025,3,13,5,Apollo Rising (KY),10604419,O   Mojica,82744,R   Diodoro,46290,Charles Garvey,1842355,Karakontie (JPN),Spirit of Nike,Invasor (ARG,Sara Ann Kaniewski,1,6,G,L1,122,2/1,
TP,USA,"March 13, 2025",2025,3,13,2,Big Earn (MD),10988247,J D Ramos,165567,S M Asmussen,5621,Helen Marshall,1852810,Warrior's Reward,Noble Nation,Cal Nation,Helen Marshall,5,4,F,L,125,10/1,"$30,000"
SUN,USA,"March 13, 2025",2025,3,13,7,Jetfire (CA),11035821,L   Negron,137241,"M   Valdez-Cabral, Jr.",966575,Alfred Alvarado and Xavier Einaudi,2351643,Sir Prancealot (IRE),Caution Sign,Mr. Greeley,"Eagle Ridge Racing, LLC",10,4,G,L,124,7/2,"$5,000"
TUP,USA,"March 13, 2025",2025,3,13,5,My Man Biggie (CA),10771230,G   Rodriguez,138589,S   Simpson,969303,Cameron Simpson-McVay,2147803,Mr. Big,Twin Spirit,Yankee Gentleman,George Krikorian,2,5,G,L,122,8/1,"$12,500"
TP,USA,"March 13, 2025",2025,3,13,2,Nora Mae (KY),10978826,A   Calleja,170382,T   Rivera,233728,Beth M. Rivera,792796,Get Stormy,Claudia Mae,Belong to Me,Beth Rivera,6,4,F,L,125,20/1,"$30,000"
TP,USA,"March 13, 2025",2025,3,13,2,Walk Street (KY),10935498,R M Hernandez,110011,V H Oliver,164120,"G. Watts Humphrey, Jr.",736799,Street Boss,Pastime,Lonhro (AUS,G. Watts Humphrey Jr.,7,4,F,L,125,15/1,"$30,000"
TUP,USA,"March 13, 2025",2025,3,13,5,Mastering (KY),10282511,H   Hernandez,155333,G   Green,193951,Greg Green,809026,Street Sense,Shimmer,Pulpit,Forging Oaks Farm LLC,3,8,G,L,122,9/2,"$12,500"
RP,USA,"March 13, 2025",2025,3,13,9,Stetsonn (OK),11188644,B   Candanosa,165289,D R Frey,32714,Tom and Lou Ann Smith,2307446,Jess Good Candy,Stella Lou,One Famous Eagle,Gr & Shaena Carter,1,3,G,L,124,3/1,
RP,USA,"March 13, 2025",2025,3,13,9,Seriously Impressive (OK),11290961,E G Escobedo,168282,R L Valdivia,975999,Tracey Devereaux,2183981,Tres Seis,Sheza Pretty Jesse,Jesse James Jr,Arthur W Devereaux,2,3,G,L,124,9/2,
TUP,USA,"March 13, 2025",2025,3,13,5,Stamp My Passport (CA),10642559,M   Americano,173338,L   Powell,234680,Thomas A. Shapiro,1746836,Vancouver (AUS),Sweet Boss,Street Boss,Mr. & Mrs. Thomas A. Shapiro,4,6,G,L,1175,3/1,
TP,USA,"March 13, 2025",2025,3,13,2,Pat's Button (MI),10989549,R   Miranda,160879,T W Lucas,7974,Kathy Thomas,2091378,Lea,Shining Kitten,Kitten's Joy,Kathleen Thomas,8,4,F,L,125,20/1,"$30,000"
SUN,USA,"March 13, 2025",2025,3,13,8,Strawberry Whisky (NM),10289830,A   Arboleda,127440,"C E Trujillo, Jr",193823,"Celio E. Trujillo, Jr.",1267172,Fusaichi Zenon (JPN),Strawberry Pet,Petionville,Michael Weatherly,1,8,G,L,124,4/1,
RP,USA,"March 13, 2025",2025,3,13,9,B Gone (OK),11189566,M   Delgado,152142,J   Licona-Vazquez,957703,Rafael E. Haros,1560493,Pyc Paint Your Wagon,Jess B Glory,Mr Jess Perry,Homer A Hill Estate,3,3,G,L,124,20/1,
SUN,USA,"March 13, 2025",2025,3,13,8,Smartsrealgood (NM),10933289,M A Perez,53306,G   Green,193951,"Greg Green, R. Dwain Yarbar and Duncan Hamlin",2286095,Sway Away,Poised by Design,"Design, by Montbrook",Greg Green & Dwain Yarbar,2,5,G,L,124,12/1,
TUP,USA,"March 13, 2025",2025,3,13,5,Keen Heir (KY),10614506,F   Garcia,82321,"J   Silva, Jr.",964585,Kirk Sutherland,1838729,Keen Ice,Sheisinittowinit,Student Council,Millennium Farms,5,6,G,L,124,5/1,"$12,500"
RP,USA,"March 13, 2025",2025,3,13,9,Jana Jean (OK),11222507,C R Esqueda,145041,P E Swan,156466,C. A. Cofer and Patrick E. Swan,2178031,Pyc Fun N Fancy,Bp Shes Southern,Southern Cartel,Bill Price,4,3,F,L,124,20/1,
TP,USA,"March 13, 2025",2025,3,13,2,Coif (KY),10997856,G   Corrales,157273,B P Walsh,281152,Fergus Galvin,1221791,Into Mischief,Hayworth,Arch,"Brinker Hill Farm, Inc.",9,4,F,L,125,5/2,"$30,000"
SUN,USA,"March 13, 2025",2025,3,13,8,Probate (NM),10308253,"A J Juarez, Jr.",58145,D   Cappellucci,31467,Smoke N' TC Racing (Thomas Tice et al),2121672,Pro Prado,Aquarellist,Ole',C. P. Hourigan,3,8,G,L,124,3/1,"$15,000"
SUN,USA,"March 13, 2025",2025,3,13,8,Roll Penny Roll (NM),10940757,E P Gomez,140260,"M   Valdez-Cabral, Jr.",966575,"Martin M. Valdez-Cabral, Jr.",1714380,Attila's Storm,A Penny Lane,Devon Lane,Fred I Danley,4,5,G,L,124,8/1,"$15,000"
TP,USA,"March 13, 2025",2025,3,13,2,Kimberlina (KY),10931748,A   Cedillo,136123,J   Wojczynski,968278,Kumud S. and Rakesh S. Sikand,1887645,Astern (AUS),She's Messi,Purim,Rakesh S. Sikand & Kumud S. Sikand,10,4,F,L,125,30/1,"$30,000"
TUP,USA,"March 13, 2025",2025,3,13,5,Street Humor (CA),10604443,A M Cruz,151694,S   Tubbs,23633,"Alex Ortega, Jr. or Vincent Ortega",1981732,Street Boss,Peppermint Lounge,Distorted Humor,"Williamson Racing, LLC",6,6,G,L,122,6/1,"$12,500"
TP,USA,"March 13, 2025",2025,3,13,2,Go Purple (KY),10992038,A   Achard,153171,J A Ortiz,957666,Millard R. Seldin Revocable Trust (Scott A. Seldin),1332610,Flameaway,Waki Patriot,Awesome Patriot,Mulholland Springs LLC,11,4,F,L,125,8/1,"$30,000"
